date,year,month,day,weekday,title,hindu_month,tithi
1993-11-11,1993,11,11,Thursday,Dhanteras,Kartika,Krishna Trayodashi
1993-11-12,1993,11,12,Friday,Kali Chaudas,Kartika,Krishna Chaturdashi
1993-11-13,1993,11,13,Saturday,Lakshmi Puja,Kartika,Krishna Amavasya
1993-11-13,1993,11,13,Saturday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1993-11-13,1993,11,13,Saturday,Diwali,Kartika,Krishna Amavasya
1993-11-14,1993,11,14,Sunday,Surya Grahan *Anshika,Kartika,occurs during Amavasya
1993-11-14,1993,11,14,Sunday,Govardhan Puja,Kartika,Shukla Pratipada
1993-11-15,1993,11,15,Monday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1993-11-16,1993,11,16,Tuesday,Vrishchika Sankranti,Kartika,Tula to Vrishchika transit of Sun
1993-11-19,1993,11,19,Friday,Chhath Puja,Kartika,Shukla Shashthi
1993-11-23,1993,11,23,Tuesday,Kansa Vadh,Kartika,Shukla Dashami
1993-11-24,1993,11,24,Wednesday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1993-11-25,1993,11,25,Thursday,Tulasi Vivah,Kartika,Shukla Dwadashi
1993-11-29,1993,11,29,Monday,Chandra Grahan *Purna,Kartika,occurs during Purnima
1993-11-29,1993,11,29,Monday,Kartika Purnima,Kartika,Shukla Purnima
1993-12-06,1993,12,6,Monday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1993-12-09,1993,12,9,Thursday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1993-12-13,1993,12,13,Monday,Somavati Amavasya,Margashirsha,Krishna Amavasya
1993-12-15,1993,12,15,Wednesday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1993-12-18,1993,12,18,Saturday,Vivah Panchami,Margashirsha,Shukla Panchami
1993-12-24,1993,12,24,Friday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1993-12-24,1993,12,24,Friday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1993-12-28,1993,12,28,Tuesday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1993-12-28,1993,12,28,Tuesday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1994-01-08,1994,1,8,Saturday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1994-01-14,1994,1,14,Friday,Makara Sankranti,Pausha,Dhanu to Makara transit of Sun
1994-01-14,1994,1,14,Friday,Pongal,Pausha,on Makara Sankranti day
1994-01-23,1994,1,23,Sunday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1994-01-27,1994,1,27,Thursday,Pausha Purnima,Pausha,Shukla Purnima
1994-01-30,1994,1,30,Sunday,Sakat Chauth,Magha,Krishna Chaturthi
1994-02-06,1994,2,6,Sunday,Shattila Ekadashi,Magha,Krishna Ekadashi
1994-02-10,1994,2,10,Thursday,Mauni Amavas,Magha,Krishna Amavasya
1994-02-12,1994,2,12,Saturday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1994-02-15,1994,2,15,Tuesday,Vasant Panchami,Magha,Shukla Panchami
1994-02-18,1994,2,18,Friday,Bhishma Ashtami,Magha,Shukla Ashtami
1994-02-18,1994,2,18,Friday,Ratha Saptami,Magha,Shukla Saptami
1994-02-22,1994,2,22,Tuesday,Jaya Ekadashi,Magha,Shukla Ekadashi
1994-02-25,1994,2,25,Friday,Magha Purnima,Magha,Shukla Purnima
1994-03-08,1994,3,8,Tuesday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1994-03-10,1994,3,10,Thursday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1994-03-14,1994,3,14,Monday,Meena Sankranti,Phalguna,Kumbha to Meena transit of Sun
1994-03-23,1994,3,23,Wednesday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1994-03-26,1994,3,26,Saturday,Chhoti Holi,Phalguna,Shukla Purnima
1994-03-26,1994,3,26,Saturday,Holika Dahan,Phalguna,Shukla Purnima
1994-03-27,1994,3,27,Sunday,Holi,Chaitra,Krishna Pratipada
1994-03-27,1994,3,27,Sunday,Phalguna Purnima,Phalguna,Shukla Purnima
1994-04-03,1994,4,3,Sunday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1994-04-03,1994,4,3,Sunday,Basoda,Chaitra,Krishna Ashtami
1994-04-06,1994,4,6,Wednesday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1994-04-11,1994,4,11,Monday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1994-04-11,1994,4,11,Monday,Ugadi,Chaitra,Shukla Pratipada
1994-04-11,1994,4,11,Monday,Gudi Padwa,Chaitra,Shukla Pratipada
1994-04-11,1994,4,11,Monday,Chaitra Navratri,Chaitra,Shukla Pratipada
1994-04-14,1994,4,14,Thursday,Gauri Puja,Chaitra,Shukla Tritiya
1994-04-14,1994,4,14,Thursday,Gangaur,Chaitra,Shukla Tritiya
1994-04-14,1994,4,14,Thursday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1994-04-14,1994,4,14,Thursday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1994-04-17,1994,4,17,Sunday,Yamuna Chhath,Chaitra,Shukla Shashthi
1994-04-20,1994,4,20,Wednesday,Rama Navami,Chaitra,Shukla Navami
1994-04-20,1994,4,20,Wednesday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1994-04-22,1994,4,22,Friday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1994-04-25,1994,4,25,Monday,Chaitra Purnima,Chaitra,Shukla Purnima
1994-04-25,1994,4,25,Monday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1994-04-25,1994,4,25,Monday,Hanuman Jayanti,Chaitra,Shukla Purnima
1994-05-06,1994,5,6,Friday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1994-05-10,1994,5,10,Tuesday,Surya Grahan *Valayakara,Vaishakha,occurs during Amavasya
1994-05-13,1994,5,13,Friday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1994-05-13,1994,5,13,Friday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1994-05-15,1994,5,15,Sunday,Vrishabha Sankranti,Vaishakha,Mesha to Vrishabha transit of Sun
1994-05-17,1994,5,17,Tuesday,Ganga Saptami,Vaishakha,Shukla Saptami
1994-05-19,1994,5,19,Thursday,Sita Navami,Vaishakha,Shukla Navami
1994-05-21,1994,5,21,Saturday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1994-05-23,1994,5,23,Monday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1994-05-25,1994,5,25,Wednesday,Buddha Purnima,Vaishakha,Shukla Purnima
1994-05-25,1994,5,25,Wednesday,Chandra Grahan *Anshika,Vaishakha,occurs during Purnima
1994-05-25,1994,5,25,Wednesday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1994-05-26,1994,5,26,Thursday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1994-06-04,1994,6,4,Saturday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1994-06-08,1994,6,8,Wednesday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1994-06-09,1994,6,9,Thursday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1994-06-15,1994,6,15,Wednesday,Mithuna Sankranti,Jyeshtha,Vrishabha to Mithuna transit of Sun
1994-06-18,1994,6,18,Saturday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1994-06-19,1994,6,19,Sunday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1994-06-20,1994,6,20,Monday,Gauna Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1994-06-23,1994,6,23,Thursday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1994-06-23,1994,6,23,Thursday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1994-07-04,1994,7,4,Monday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1994-07-10,1994,7,10,Sunday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1994-07-16,1994,7,16,Saturday,Karka Sankranti,Ashadha,Mithuna to Karka transit of Sun
1994-07-19,1994,7,19,Tuesday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1994-07-22,1994,7,22,Friday,Ashadha Purnima,Ashadha,Shukla Purnima
1994-07-22,1994,7,22,Friday,Guru Purnima,Ashadha,Shukla Purnima
1994-08-03,1994,8,3,Wednesday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1994-08-10,1994,8,10,Wednesday,Hariyali Teej,Shravana,Shukla Tritiya
1994-08-11,1994,8,11,Thursday,Nag Panchami,Shravana,Shukla Panchami
1994-08-17,1994,8,17,Wednesday,Simha Sankranti,Shravana,Karka to Simha transit of Sun
1994-08-17,1994,8,17,Wednesday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1994-08-19,1994,8,19,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1994-08-21,1994,8,21,Sunday,Raksha Bandhan,Shravana,Shukla Purnima
1994-08-21,1994,8,21,Sunday,Rakhi,Shravana,Shukla Purnima
1994-08-21,1994,8,21,Sunday,Gayatri Jayanti,Shravana,Shukla Purnima
1994-08-21,1994,8,21,Sunday,Shravana Purnima,Shravana,Shukla Purnima
1994-08-24,1994,8,24,Wednesday,Kajari Teej,Bhadrapada,Krishna Tritiya
1994-08-29,1994,8,29,Monday,Krishna Janmashtami,Bhadrapada,Krishna Ashtami
1994-09-01,1994,9,1,Thursday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1994-09-04,1994,9,4,Sunday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1994-09-05,1994,9,5,Monday,Somavati Amavasya,Bhadrapada,Krishna Amavasya
1994-09-08,1994,9,8,Thursday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1994-09-09,1994,9,9,Friday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1994-09-09,1994,9,9,Friday,Rishi Panchami,Bhadrapada,Shukla Panchami
1994-09-10,1994,9,10,Saturday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1994-09-12,1994,9,12,Monday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1994-09-15,1994,9,15,Thursday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1994-09-16,1994,9,16,Friday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1994-09-17,1994,9,17,Saturday,Vishwakarma Puja,Bhadrapada,on Kanya Sankranti day
1994-09-17,1994,9,17,Saturday,Kanya Sankranti,Bhadrapada,Simha to Kanya transit of Sun
1994-09-18,1994,9,18,Sunday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1994-09-18,1994,9,18,Sunday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1994-09-19,1994,9,19,Monday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1994-09-20,1994,9,20,Tuesday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1994-10-01,1994,10,1,Saturday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1994-10-04,1994,10,4,Tuesday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1994-10-05,1994,10,5,Wednesday,Navratri Begins,Ashwina,Shukla Pratipada
1994-10-10,1994,10,10,Monday,Saraswati Avahan,Ashwina,Mula Nakshatra
1994-10-11,1994,10,11,Tuesday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1994-10-12,1994,10,12,Wednesday,Durga Ashtami,Ashwina,Shukla Ashtami
1994-10-12,1994,10,12,Wednesday,Maha Navami,Ashwina,Shukla Navami
1994-10-13,1994,10,13,Thursday,Vijayadashami,Ashwina,Shukla Dashami
1994-10-13,1994,10,13,Thursday,Dussehra,Ashwina,Shukla Dashami
1994-10-15,1994,10,15,Saturday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1994-10-17,1994,10,17,Monday,Tula Sankranti,Ashwina,Kanya to Tula transit of Sun
1994-10-18,1994,10,18,Tuesday,Sharad Purnima,Ashwina,Shukla Purnima
1994-10-18,1994,10,18,Tuesday,Kojagara Puja,Ashwina,Shukla Purnima
1994-10-19,1994,10,19,Wednesday,Ashwina Purnima,Ashwina,Shukla Purnima
1994-10-23,1994,10,23,Sunday,Karwa Chauth,Kartika,Krishna Chaturthi
1994-10-27,1994,10,27,Thursday,Ahoi Ashtami,Kartika,Krishna Ashtami
1994-10-30,1994,10,30,Sunday,Rama Ekadashi,Kartika,Krishna Ekadashi
1994-10-31,1994,10,31,Monday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1994-10-31,1994,10,31,Monday,Gauna Rama Ekadashi,Kartika,Krishna Ekadashi
1994-11-01,1994,11,1,Tuesday,Dhanteras,Kartika,Krishna Trayodashi
1994-11-02,1994,11,2,Wednesday,Kali Chaudas,Kartika,Krishna Chaturdashi
1994-11-02,1994,11,2,Wednesday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1994-11-03,1994,11,3,Thursday,Surya Grahan *Purna,Kartika,occurs during Amavasya
1994-11-03,1994,11,3,Thursday,Lakshmi Puja,Kartika,Krishna Amavasya
1994-11-03,1994,11,3,Thursday,Diwali,Kartika,Krishna Amavasya
1994-11-04,1994,11,4,Friday,Govardhan Puja,Kartika,Shukla Pratipada
1994-11-05,1994,11,5,Saturday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1994-11-08,1994,11,8,Tuesday,Chhath Puja,Kartika,Shukla Shashthi
1994-11-12,1994,11,12,Saturday,Kansa Vadh,Kartika,Shukla Dashami
1994-11-13,1994,11,13,Sunday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1994-11-14,1994,11,14,Monday,Tulasi Vivah,Kartika,Shukla Dwadashi
1994-11-16,1994,11,16,Wednesday,Vrishchika Sankranti,Kartika,Tula to Vrishchika transit of Sun
1994-11-18,1994,11,18,Friday,Chandra Grahan *Upachchaya,Kartika,occurs during Purnima
1994-11-18,1994,11,18,Friday,Kartika Purnima,Kartika,Shukla Purnima
1994-11-26,1994,11,26,Saturday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1994-11-29,1994,11,29,Tuesday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1994-12-07,1994,12,7,Wednesday,Vivah Panchami,Margashirsha,Shukla Panchami
1994-12-13,1994,12,13,Tuesday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1994-12-13,1994,12,13,Tuesday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1994-12-16,1994,12,16,Friday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1994-12-17,1994,12,17,Saturday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1994-12-17,1994,12,17,Saturday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1994-12-28,1994,12,28,Wednesday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1994-12-29,1994,12,29,Thursday,Gauna Saphala Ekadashi,Pausha,Krishna Ekadashi
1995-01-12,1995,1,12,Thursday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1995-01-14,1995,1,14,Saturday,Makara Sankranti,Pausha,Dhanu to Makara transit of Sun
1995-01-14,1995,1,14,Saturday,Pongal,Pausha,on Makara Sankranti day
1995-01-14,1995,1,14,Saturday,Ardha Kumbha @Prayagraj,Pausha,Makara Surya and Vrishchika Guru
1995-01-16,1995,1,16,Monday,Pausha Purnima,Pausha,Shukla Purnima
1995-01-20,1995,1,20,Friday,Sakat Chauth,Magha,Krishna Chaturthi
1995-01-27,1995,1,27,Friday,Shattila Ekadashi,Magha,Krishna Ekadashi
1995-01-30,1995,1,30,Monday,Mauni Amavas,Magha,Krishna Amavasya
1995-02-04,1995,2,4,Saturday,Vasant Panchami,Magha,Shukla Panchami
1995-02-06,1995,2,6,Monday,Ratha Saptami,Magha,Shukla Saptami
1995-02-07,1995,2,7,Tuesday,Bhishma Ashtami,Magha,Shukla Ashtami
1995-02-11,1995,2,11,Saturday,Jaya Ekadashi,Magha,Shukla Ekadashi
1995-02-13,1995,2,13,Monday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1995-02-13,1995,2,13,Monday,Ardha Kumbha ends @Prayagraj,Magha,Makara Surya and Vrishchika Guru
1995-02-15,1995,2,15,Wednesday,Magha Purnima,Magha,Shukla Purnima
1995-02-25,1995,2,25,Saturday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1995-02-27,1995,2,27,Monday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1995-03-13,1995,3,13,Monday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1995-03-15,1995,3,15,Wednesday,Meena Sankranti,Phalguna,Kumbha to Meena transit of Sun
1995-03-16,1995,3,16,Thursday,Chhoti Holi,Phalguna,Shukla Purnima
1995-03-16,1995,3,16,Thursday,Holika Dahan,Phalguna,Shukla Purnima
1995-03-17,1995,3,17,Friday,Holi,Chaitra,Krishna Pratipada
1995-03-17,1995,3,17,Friday,Phalguna Purnima,Phalguna,Shukla Purnima
1995-03-23,1995,3,23,Thursday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1995-03-23,1995,3,23,Thursday,Basoda,Chaitra,Krishna Ashtami
1995-03-27,1995,3,27,Monday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1995-04-01,1995,4,1,Saturday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1995-04-01,1995,4,1,Saturday,Ugadi,Chaitra,Shukla Pratipada
1995-04-01,1995,4,1,Saturday,Gudi Padwa,Chaitra,Shukla Pratipada
1995-04-01,1995,4,1,Saturday,Chaitra Navratri,Chaitra,Shukla Pratipada
1995-04-03,1995,4,3,Monday,Gauri Puja,Chaitra,Shukla Tritiya
1995-04-03,1995,4,3,Monday,Gangaur,Chaitra,Shukla Tritiya
1995-04-06,1995,4,6,Thursday,Yamuna Chhath,Chaitra,Shukla Shashthi
1995-04-09,1995,4,9,Sunday,Rama Navami,Chaitra,Shukla Navami
1995-04-09,1995,4,9,Sunday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1995-04-11,1995,4,11,Tuesday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1995-04-14,1995,4,14,Friday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1995-04-14,1995,4,14,Friday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1995-04-15,1995,4,15,Saturday,Chaitra Purnima,Chaitra,Shukla Purnima
1995-04-15,1995,4,15,Saturday,Chandra Grahan *Anshika,Chaitra,occurs during Purnima
1995-04-15,1995,4,15,Saturday,Hanuman Jayanti,Chaitra,Shukla Purnima
1995-04-15,1995,4,15,Saturday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1995-04-25,1995,4,25,Tuesday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1995-04-29,1995,4,29,Saturday,Surya Grahan *Valayakara,Vaishakha,occurs during Amavasya
1995-05-02,1995,5,2,Tuesday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1995-05-02,1995,5,2,Tuesday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1995-05-07,1995,5,7,Sunday,Ganga Saptami,Vaishakha,Shukla Saptami
1995-05-09,1995,5,9,Tuesday,Sita Navami,Vaishakha,Shukla Navami
1995-05-11,1995,5,11,Thursday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1995-05-13,1995,5,13,Saturday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1995-05-14,1995,5,14,Sunday,Buddha Purnima,Vaishakha,Shukla Purnima
1995-05-14,1995,5,14,Sunday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1995-05-15,1995,5,15,Monday,Vrishabha Sankranti,Vaishakha,Mesha to Vrishabha transit of Sun
1995-05-15,1995,5,15,Monday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1995-05-25,1995,5,25,Thursday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1995-05-28,1995,5,28,Sunday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1995-05-29,1995,5,29,Monday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1995-06-08,1995,6,8,Thursday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1995-06-09,1995,6,9,Friday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1995-06-12,1995,6,12,Monday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1995-06-13,1995,6,13,Tuesday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1995-06-15,1995,6,15,Thursday,Mithuna Sankranti,Jyeshtha,Vrishabha to Mithuna transit of Sun
1995-06-23,1995,6,23,Friday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1995-06-30,1995,6,30,Friday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1995-07-08,1995,7,8,Saturday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1995-07-09,1995,7,9,Sunday,Gauna Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1995-07-12,1995,7,12,Wednesday,Ashadha Purnima,Ashadha,Shukla Purnima
1995-07-12,1995,7,12,Wednesday,Guru Purnima,Ashadha,Shukla Purnima
1995-07-16,1995,7,16,Sunday,Karka Sankranti,Ashadha,Mithuna to Karka transit of Sun
1995-07-23,1995,7,23,Sunday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1995-07-30,1995,7,30,Sunday,Hariyali Teej,Shravana,Shukla Tritiya
1995-08-01,1995,8,1,Tuesday,Nag Panchami,Shravana,Shukla Panchami
1995-08-04,1995,8,4,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1995-08-07,1995,8,7,Monday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1995-08-10,1995,8,10,Thursday,Shravana Purnima,Shravana,Shukla Purnima
1995-08-10,1995,8,10,Thursday,Raksha Bandhan,Shravana,Shukla Purnima
1995-08-10,1995,8,10,Thursday,Rakhi,Shravana,Shukla Purnima
1995-08-10,1995,8,10,Thursday,Gayatri Jayanti,Shravana,Shukla Purnima
1995-08-13,1995,8,13,Sunday,Kajari Teej,Bhadrapada,Krishna Tritiya
1995-08-17,1995,8,17,Thursday,Janmashtami *Smarta,Bhadrapada,Krishna Ashtami
1995-08-17,1995,8,17,Thursday,Simha Sankranti,Bhadrapada,Karka to Simha transit of Sun
1995-08-18,1995,8,18,Friday,Janmashtami *ISKCON,Bhadrapada,Krishna Ashtami
1995-08-21,1995,8,21,Monday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1995-08-29,1995,8,29,Tuesday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1995-08-29,1995,8,29,Tuesday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1995-08-30,1995,8,30,Wednesday,Rishi Panchami,Bhadrapada,Shukla Panchami
1995-08-31,1995,8,31,Thursday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1995-09-02,1995,9,2,Saturday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1995-09-05,1995,9,5,Tuesday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1995-09-05,1995,9,5,Tuesday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1995-09-06,1995,9,6,Wednesday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1995-09-08,1995,9,8,Friday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1995-09-08,1995,9,8,Friday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1995-09-09,1995,9,9,Saturday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1995-09-09,1995,9,9,Saturday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1995-09-17,1995,9,17,Sunday,Vishwakarma Puja,Ashwina,on Kanya Sankranti day
1995-09-17,1995,9,17,Sunday,Kanya Sankranti,Ashwina,Simha to Kanya transit of Sun
1995-09-20,1995,9,20,Wednesday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1995-09-24,1995,9,24,Sunday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1995-09-25,1995,9,25,Monday,Navratri Begins,Ashwina,Shukla Pratipada
1995-10-01,1995,10,1,Sunday,Saraswati Avahan,Ashwina,Mula Nakshatra
1995-10-01,1995,10,1,Sunday,Durga Ashtami,Ashwina,Shukla Ashtami
1995-10-02,1995,10,2,Monday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1995-10-02,1995,10,2,Monday,Maha Navami,Ashwina,Shukla Navami
1995-10-03,1995,10,3,Tuesday,Vijayadashami,Ashwina,Shukla Dashami
1995-10-03,1995,10,3,Tuesday,Dussehra,Ashwina,Shukla Dashami
1995-10-04,1995,10,4,Wednesday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1995-10-07,1995,10,7,Saturday,Sharad Purnima,Ashwina,Shukla Purnima
1995-10-07,1995,10,7,Saturday,Kojagara Puja,Ashwina,Shukla Purnima
1995-10-08,1995,10,8,Sunday,Chandra Grahan *Upachchaya,Ashwina,occurs during Purnima
1995-10-08,1995,10,8,Sunday,Ashwina Purnima,Ashwina,Shukla Purnima
1995-10-12,1995,10,12,Thursday,Karwa Chauth,Kartika,Krishna Chaturthi
1995-10-16,1995,10,16,Monday,Ahoi Ashtami,Kartika,Krishna Ashtami
1995-10-17,1995,10,17,Tuesday,Tula Sankranti,Kartika,Kanya to Tula transit of Sun
1995-10-20,1995,10,20,Friday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1995-10-20,1995,10,20,Friday,Rama Ekadashi,Kartika,Krishna Ekadashi
1995-10-21,1995,10,21,Saturday,Dhanteras,Kartika,Krishna Trayodashi
1995-10-22,1995,10,22,Sunday,Kali Chaudas,Kartika,Krishna Chaturdashi
1995-10-23,1995,10,23,Monday,Diwali,Kartika,Krishna Amavasya
1995-10-23,1995,10,23,Monday,Lakshmi Puja,Kartika,Krishna Amavasya
1995-10-23,1995,10,23,Monday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1995-10-24,1995,10,24,Tuesday,Surya Grahan *Purna,Kartika,occurs during Amavasya
1995-10-24,1995,10,24,Tuesday,Govardhan Puja,Kartika,Shukla Pratipada
1995-10-25,1995,10,25,Wednesday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1995-10-29,1995,10,29,Sunday,Chhath Puja,Kartika,Shukla Shashthi
1995-11-02,1995,11,2,Thursday,Kansa Vadh,Kartika,Shukla Dashami
1995-11-03,1995,11,3,Friday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1995-11-04,1995,11,4,Saturday,Tulasi Vivah,Kartika,Shukla Dwadashi
1995-11-07,1995,11,7,Tuesday,Kartika Purnima,Kartika,Shukla Purnima
1995-11-15,1995,11,15,Wednesday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1995-11-16,1995,11,16,Thursday,Vrishchika Sankranti,Margashirsha,Tula to Vrishchika transit of Sun
1995-11-18,1995,11,18,Saturday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1995-11-19,1995,11,19,Sunday,Gauna Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1995-11-26,1995,11,26,Sunday,Vivah Panchami,Margashirsha,Shukla Panchami
1995-12-02,1995,12,2,Saturday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1995-12-02,1995,12,2,Saturday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1995-12-06,1995,12,6,Wednesday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1995-12-06,1995,12,6,Wednesday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1995-12-16,1995,12,16,Saturday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
